OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_PUMA5_10|GEOID_PUMA5_10|NAMELSAD_PUMA5_10|AREALAND_PUMA5_10|AREAWATER_PUMA5_10|MTFCC_PUMA5_10|FUNCSTAT_PUMA5_10|AREALAND_PART|AREAWATER_PART
217704486616622|1209911|Palm Beach County (West)--Glades & Western Communities PUMA|3729880485|619668847|G6120|S|217404486581096|1209902|Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities PUMA|274981343|389626175|G6120|S|62354|299
217704486616622|1209911|Palm Beach County (West)--Glades & Western Communities PUMA|3729880485|619668847|G6120|S|217404486618376|1209910|Palm Beach County (Central)--Wellington Village & Agricultural Reserve PUMA|263864498|1509258|G6120|S|1110001|0
217704486616622|1209911|Palm Beach County (West)--Glades & Western Communities PUMA|3729880485|619668847|G6120|S|217404486616622|1209911|Palm Beach County (West)--Glades & Western Communities PUMA|3729854674|619668548|G6120|S|3728708130|619668548
217704486618389|1210101|Pasco County (East Central) PUMA|1053256856|28296957|G6120|S|217404486618389|1210101|Pasco County (East Central) PUMA|1053256823|28296957|G6120|S|1053256813|28296957
217704486618389|1210101|Pasco County (East Central) PUMA|1053256856|28296957|G6120|S|217404486618382|1210104|Pasco County (South) PUMA|289840647|5737108|G6120|S|43|0
217704486605404|1210102|Pasco County (West Central) PUMA|450532537|8882563|G6120|S|217404486605404|1210102|Pasco County (West Central) PUMA|448450652|8882563|G6120|S|448197468|8882563
217704486605404|1210102|Pasco County (West Central) PUMA|450532537|8882563|G6120|S|217404486581241|1210103|Pasco County (Gulf Coast) PUMA|142183201|651560804|G6120|S|2323829|0
217704486605404|1210102|Pasco County (West Central) PUMA|450532537|8882563|G6120|S|217404486618382|1210104|Pasco County (South) PUMA|289840647|5737108|G6120|S|11240|0
217704486581241|1210103|Pasco County (Gulf Coast) PUMA|139876832|651503339|G6120|S|217404486605404|1210102|Pasco County (West Central) PUMA|448450652|8882563|G6120|S|17449|0
217704486581241|1210103|Pasco County (Gulf Coast) PUMA|139876832|651503339|G6120|S|217404486581241|1210103|Pasco County (Gulf Coast) PUMA|142183201|651560804|G6120|S|139859372|651503339
217704486581241|1210103|Pasco County (Gulf Coast) PUMA|139876832|651503339|G6120|S|217404486618382|1210104|Pasco County (South) PUMA|289840647|5737108|G6120|S|11|0
217704486618382|1210104|Pasco County (South) PUMA|290067167|5794573|G6120|S|217404486618477|1205705|Hillsborough County (North Central)--Tampa City (North) PUMA|267323749|8818082|G6120|S|2069|0
217704486618382|1210104|Pasco County (South) PUMA|290067167|5794573|G6120|S|217404486618389|1210101|Pasco County (East Central) PUMA|1053256823|28296957|G6120|S|10|0
217704486618382|1210104|Pasco County (South) PUMA|290067167|5794573|G6120|S|217404486605404|1210102|Pasco County (West Central) PUMA|448450652|8882563|G6120|S|235735|0
217704486618382|1210104|Pasco County (South) PUMA|290067167|5794573|G6120|S|217404486581241|1210103|Pasco County (Gulf Coast) PUMA|142183201|651560804|G6120|S|0|57465
217704486618382|1210104|Pasco County (South) PUMA|290067167|5794573|G6120|S|217404486618382|1210104|Pasco County (South) PUMA|289840647|5737108|G6120|S|289829353|5737108
217704486581233|1210301|Pinellas County (North) PUMA|156894640|1105700021|G6120|S|217404486581233|1210301|Pinellas County (North) PUMA|156894640|1105191305|G6120|S|156894640|1105174522
217704486581233|1210301|Pinellas County (North) PUMA|156894640|1105700021|G6120|S|217404486593299|1210303|Pinellas County (Central)--Clearwater City (South & Central) PUMA|65102660|49709216|G6120|S|0|525499
217704486594460|1210302|Pinellas County (North Central) PUMA|87862468|52909813|G6120|S|217404486581233|1210301|Pinellas County (North) PUMA|156894640|1105191305|G6120|S|0|16783
217704486594460|1210302|Pinellas County (North Central) PUMA|87862468|52909813|G6120|S|217404486594460|1210302|Pinellas County (North Central) PUMA|87930311|53026383|G6120|S|87795597|52799037
217704486594460|1210302|Pinellas County (North Central) PUMA|87862468|52909813|G6120|S|217404486593299|1210303|Pinellas County (Central)--Clearwater City (South & Central) PUMA|65102660|49709216|G6120|S|66871|93993
217704486593299|1210303|Pinellas County (Central)--Clearwater City (South & Central) PUMA|65171158|49354491|G6120|S|217404486594460|1210302|Pinellas County (North Central) PUMA|87930311|53026383|G6120|S|134714|227346
217704486593299|1210303|Pinellas County (Central)--Clearwater City (South & Central) PUMA|65171158|49354491|G6120|S|217404486593299|1210303|Pinellas County (Central)--Clearwater City (South & Central) PUMA|65102660|49709216|G6120|S|65035200|49088496
217704486593299|1210303|Pinellas County (Central)--Clearwater City (South & Central) PUMA|65171158|49354491|G6120|S|217404486604809|1210304|Pinellas County (Central)--Greater Largo City PUMA|72365243|32681523|G6120|S|1244|38649
217704486604809|1210304|Pinellas County (Central)--Greater Largo City PUMA|72367019|32631976|G6120|S|217404486593299|1210303|Pinellas County (Central)--Clearwater City (South & Central) PUMA|65102660|49709216|G6120|S|589|1228
217704486604809|1210304|Pinellas County (Central)--Greater Largo City PUMA|72367019|32631976|G6120|S|217404486604809|1210304|Pinellas County (Central)--Greater Largo City PUMA|72365243|32681523|G6120|S|72356108|32630748
217704486604809|1210304|Pinellas County (Central)--Greater Largo City PUMA|72367019|32631976|G6120|S|217404486618360|1210306|Pinellas County (Central)--Greater Pinellas Park City PUMA|88016984|4686427|G6120|S|10322|0
217704486592732|1210305|Pinellas County (West Central)--Greater Seminole City PUMA|72451514|31778842|G6120|S|217404486604809|1210304|Pinellas County (Central)--Greater Largo City PUMA|72365243|32681523|G6120|S|0|12126
217704486592732|1210305|Pinellas County (West Central)--Greater Seminole City PUMA|72451514|31778842|G6120|S|217404486592732|1210305|Pinellas County (West Central)--Greater Seminole City PUMA|72461162|31883523|G6120|S|72449096|31766716
217704486592732|1210305|Pinellas County (West Central)--Greater Seminole City PUMA|72451514|31778842|G6120|S|217404486618360|1210306|Pinellas County (Central)--Greater Pinellas Park City PUMA|88016984|4686427|G6120|S|2418|0
217704486618360|1210306|Pinellas County (Central)--Greater Pinellas Park City PUMA|87988977|4750743|G6120|S|217404486604809|1210304|Pinellas County (Central)--Greater Largo City PUMA|72365243|32681523|G6120|S|7891|0
217704486618360|1210306|Pinellas County (Central)--Greater Pinellas Park City PUMA|87988977|4750743|G6120|S|217404486592732|1210305|Pinellas County (West Central)--Greater Seminole City PUMA|72461162|31883523|G6120|S|12066|63737
217704486618360|1210306|Pinellas County (Central)--Greater Pinellas Park City PUMA|87988977|4750743|G6120|S|217404486618360|1210306|Pinellas County (Central)--Greater Pinellas Park City PUMA|88016984|4686427|G6120|S|87969020|4686427
217704486618360|1210306|Pinellas County (Central)--Greater Pinellas Park City PUMA|87988977|4750743|G6120|S|217404486591507|1210308|Pinellas County (South Central)--St. Petersburg City (West) PUMA|71518103|71116877|G6120|S|0|579
217704486603763|1210307|Pinellas County (Southeast)--St. Petersburg City (East) PUMA|94659447|177478945|G6120|S|217404486603763|1210307|Pinellas County (Southeast)--St. Petersburg City (East) PUMA|94733294|193990588|G6120|S|94658092|177478945
217704486603763|1210307|Pinellas County (Southeast)--St. Petersburg City (East) PUMA|94659447|177478945|G6120|S|217404486591507|1210308|Pinellas County (South Central)--St. Petersburg City (West) PUMA|71518103|71116877|G6120|S|1355|0
217704486591507|1210308|Pinellas County (South Central)--St. Petersburg City (West) PUMA|71497728|70475827|G6120|S|217404486592732|1210305|Pinellas County (West Central)--Greater Seminole City PUMA|72461162|31883523|G6120|S|0|53070
217704486591507|1210308|Pinellas County (South Central)--St. Petersburg City (West) PUMA|71497728|70475827|G6120|S|217404486618360|1210306|Pinellas County (Central)--Greater Pinellas Park City PUMA|88016984|4686427|G6120|S|35224|0
217704486591507|1210308|Pinellas County (South Central)--St. Petersburg City (West) PUMA|71497728|70475827|G6120|S|217404486603763|1210307|Pinellas County (Southeast)--St. Petersburg City (East) PUMA|94733294|193990588|G6120|S|29134|0
217704486591507|1210308|Pinellas County (South Central)--St. Petersburg City (West) PUMA|71497728|70475827|G6120|S|217404486591507|1210308|Pinellas County (South Central)--St. Petersburg City (West) PUMA|71518103|71116877|G6120|S|71433370|70422757
217704486618534|1210501|Polk County (Northwest) PUMA|137921016|19601919|G6120|S|217404486618428|1205706|Hillsborough County (Northeast) PUMA|541364254|15338927|G6120|S|193|0
217704486618534|1210501|Polk County (Northwest) PUMA|137921016|19601919|G6120|S|217404486618534|1210501|Polk County (Northwest) PUMA|745730742|26916449|G6120|S|137920823|19601919
217704486618396|1210502|Polk County (Northeast) PUMA|510618919|84441151|G6120|S|217404486618396|1210502|Polk County (Northeast) PUMA|824685956|93132912|G6120|S|510523562|84439737
217704486618396|1210502|Polk County (Northeast) PUMA|510618919|84441151|G6120|S|217404486618397|1210503|Polk County (Central) PUMA|375106452|54773141|G6120|S|95357|0
217704486618396|1210502|Polk County (Northeast) PUMA|510618919|84441151|G6120|S|217404486618386|1210504|Polk County (South) PUMA|2710663051|375934749|G6120|S|0|1414
217704486618397|1210503|Polk County (Central) PUMA|375285443|54795521|G6120|S|217404486618534|1210501|Polk County (Northwest) PUMA|745730742|26916449|G6120|S|428|0
217704486618397|1210503|Polk County (Central) PUMA|375285443|54795521|G6120|S|217404486618396|1210502|Polk County (Northeast) PUMA|824685956|93132912|G6120|S|1096|0
217704486618397|1210503|Polk County (Central) PUMA|375285443|54795521|G6120|S|217404486618397|1210503|Polk County (Central) PUMA|375106452|54773141|G6120|S|375007609|54773141
217704486618397|1210503|Polk County (Central) PUMA|375285443|54795521|G6120|S|217404486618386|1210504|Polk County (South) PUMA|2710663051|375934749|G6120|S|276310|22380
217704486618386|1210504|Polk County (South) PUMA|2710390496|375910955|G6120|S|217404486618396|1210502|Polk County (Northeast) PUMA|824685956|93132912|G6120|S|269|0
217704486618386|1210504|Polk County (South) PUMA|2710390496|375910955|G6120|S|217404486618397|1210503|Polk County (Central) PUMA|375106452|54773141|G6120|S|3486|0
217704486618386|1210504|Polk County (South) PUMA|2710390496|375910955|G6120|S|217404486618386|1210504|Polk County (South) PUMA|2710663051|375934749|G6120|S|2710386741|375910955
2177029730303818|1210505|Polk County (North) PUMA|921970520|16007705|G6120|S|217404486618534|1210501|Polk County (Northwest) PUMA|745730742|26916449|G6120|S|607809491|7314530
2177029730303818|1210505|Polk County (North) PUMA|921970520|16007705|G6120|S|217404486618396|1210502|Polk County (Northeast) PUMA|824685956|93132912|G6120|S|314161029|8693175
2177029730303803|1210799|Putnam & St. Johns (South) Counties PUMA|2516323892|284252134|G6120|S|217404486581307|1210700|Putnam & St. Johns (South) Counties PUMA|2516302796|284252134|G6120|S|2516302796|284252134
2177029730303803|1210799|Putnam & St. Johns (South) Counties PUMA|2516323892|284252134|G6120|S|217404486581074|1210900|St. Johns County (North) PUMA|925811800|543113491|G6120|S|21096|0
2177029730303816|1210902|St. Johns County (Northwest) PUMA|437489478|111171765|G6120|S|217404486581074|1210900|St. Johns County (North) PUMA|925811800|543113491|G6120|S|437489478|111171765
2177029730303815|1210903|St. Johns County (Northeast) PUMA|488301226|431941726|G6120|S|217404486581074|1210900|St. Johns County (North) PUMA|925811800|543113491|G6120|S|488301226|431941726
217704486581089|1211101|St. Lucie County (North) PUMA|1115450794|292757927|G6120|S|217404486581089|1211101|St. Lucie County (North) PUMA|1179683236|287962906|G6120|S|1097218992|287734276
217704486581089|1211101|St. Lucie County (North) PUMA|1115450794|292757927|G6120|S|217404486610871|1211102|St. Lucie County (South) PUMA|301561377|12982372|G6120|S|18231802|5023651
217704486610871|1211102|St. Lucie County (Southeast) PUMA|183069950|7603842|G6120|S|217404486581089|1211101|St. Lucie County (North) PUMA|1179683236|287962906|G6120|S|82464244|228630
217704486610871|1211102|St. Lucie County (Southeast) PUMA|183069950|7603842|G6120|S|217404486610871|1211102|St. Lucie County (South) PUMA|301561377|12982372|G6120|S|100605706|7375212
2177029730303804|1211103|St. Lucie County (Southwest) PUMA|182072929|544818|G6120|S|217404486610871|1211102|St. Lucie County (South) PUMA|301561377|12982372|G6120|S|182072929|544818
217704486581054|1211300|Santa Rosa County PUMA|2622106399|543294939|G6120|S|217404486581054|1211300|Santa Rosa County PUMA|2622106399|543294939|G6120|S|2622106399|543294939
217704486589444|1211501|Sarasota County (North) PUMA|117351242|61013031|G6120|S|217404486590113|1208103|Manatee County (South) PUMA|853084969|49743912|G6120|S|7044|0
217704486589444|1211501|Sarasota County (North) PUMA|117351242|61013031|G6120|S|217404486589444|1211501|Sarasota County (North) PUMA|117317082|61013688|G6120|S|117316576|61013031
217704486589444|1211501|Sarasota County (North) PUMA|117351242|61013031|G6120|S|217404486588666|1211503|Sarasota County (East) PUMA|1122141343|57059993|G6120|S|27622|0
217704486581198|1211502|Sarasota County (Central & Gulf Coast) PUMA|200825670|968567682|G6120|S|217404486589444|1211501|Sarasota County (North) PUMA|117317082|61013688|G6120|S|0|657
217704486581198|1211502|Sarasota County (Central & Gulf Coast) PUMA|200825670|968567682|G6120|S|217404486581198|1211502|Sarasota County (Central & Gulf Coast) PUMA|200769120|968567130|G6120|S|200768134|968566989
217704486581198|1211502|Sarasota County (Central & Gulf Coast) PUMA|200825670|968567682|G6120|S|217404486588666|1211503|Sarasota County (East) PUMA|1122141343|57059993|G6120|S|57536|36
217704486588666|1211503|Sarasota County (East) PUMA|1121862173|57047822|G6120|S|217404486581198|1211502|Sarasota County (Central & Gulf Coast) PUMA|200769120|968567130|G6120|S|986|141
217704486588666|1211503|Sarasota County (East) PUMA|1121862173|57047822|G6120|S|217404486588666|1211503|Sarasota County (East) PUMA|1122141343|57059993|G6120|S|1121861187|57047681
217704486618435|1211701|Seminole County (West) PUMA|154212736|9826224|G6120|S|217404486618565|1209501|Orange County (Northwest) PUMA|349913833|24569992|G6120|S|108|303
217704486618435|1211701|Seminole County (West) PUMA|154212736|9826224|G6120|S|217404486618627|1209507|Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities PUMA|83534329|13824436|G6120|S|6926|0
217704486618435|1211701|Seminole County (West) PUMA|154212736|9826224|G6120|S|217404486618435|1211701|Seminole County (West) PUMA|154206786|9826436|G6120|S|154205702|9825921
217704486618392|1211702|Seminole County (North Central) PUMA|113443706|14175272|G6120|S|217404486618392|1211702|Seminole County (North Central) PUMA|113443706|14175272|G6120|S|113443706|14175272
217704486618393|1211703|Seminole County (South Central) PUMA|85825778|7464166|G6120|S|217404486618385|1209508|Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park PUMA|84307491|3542084|G6120|S|1272|0
217704486618393|1211703|Seminole County (South Central) PUMA|85825778|7464166|G6120|S|217404486618393|1211703|Seminole County (South Central) PUMA|85824506|7464166|G6120|S|85824506|7464166
217704486618365|1211704|Seminole County (East) PUMA|447804692|61671509|G6120|S|217404486618385|1209508|Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park PUMA|84307491|3542084|G6120|S|10315|0
217704486618365|1211704|Seminole County (East) PUMA|447804692|61671509|G6120|S|217404486618365|1211704|Seminole County (East) PUMA|447794377|61671509|G6120|S|447794377|61671509
