OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|AREALAND_PART|AREAWATER_PART
2177029550566466|1704306|DuPage County (South Central)--Lisle Township PUMA|91617359|1582045|G6120|S||||||||7785745|196447
2177029550566466|1704306|DuPage County (South Central)--Lisle Township PUMA|91617359|1582045|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|83831614|1385598
2177029550566474|1704307|DuPage County (Southeast)--Downers Grove Township PUMA|128608273|3413312|G6120|S||||||||16024014|1438258
2177029550566474|1704307|DuPage County (Southeast)--Downers Grove Township PUMA|128608273|3413312|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|112584259|1975054
2177029550566427|1704900|Effingham, Fayette, Wayne, Richland, Lawrence, Clay & Jasper Counties PUMA|9334888283|52665170|G6120|S||||||||9243625780|52520045
2177029550566427|1704900|Effingham, Fayette, Wayne, Richland, Lawrence, Clay & Jasper Counties PUMA|9334888283|52665170|G6120|S|27070199527795|26308|Effingham, IL Urban Area|35160390|75129|G3500|S|35160390|75129
2177029550566427|1704900|Effingham, Fayette, Wayne, Richland, Lawrence, Clay & Jasper Counties PUMA|9334888283|52665170|G6120|S|27070372506667|28684|Fairfield, IL Urban Area|8447586|63580|G3500|S|8447586|63580
2177029550566427|1704900|Effingham, Fayette, Wayne, Richland, Lawrence, Clay & Jasper Counties PUMA|9334888283|52665170|G6120|S|27070273217288|29899|Flora, IL Urban Area|8250056|0|G3500|S|8250056|0
2177029550566427|1704900|Effingham, Fayette, Wayne, Richland, Lawrence, Clay & Jasper Counties PUMA|9334888283|52665170|G6120|S|270701197109594|48340|Lawrenceville, IL Urban Area|6745548|0|G3500|S|6745548|0
2177029550566427|1704900|Effingham, Fayette, Wayne, Richland, Lawrence, Clay & Jasper Counties PUMA|9334888283|52665170|G6120|S|27070157310061|65188|Olney, IL Urban Area|15897441|675|G3500|S|15897441|675
2177029550566427|1704900|Effingham, Fayette, Wayne, Richland, Lawrence, Clay & Jasper Counties PUMA|9334888283|52665170|G6120|S|27070199457560|90136|Vandalia, IL Urban Area|16761482|5741|G3500|S|16761482|5741
2177029550566443|1707300|Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties PUMA|9553298970|126031256|G6120|S||||||||9476323791|125531187
2177029550566443|1707300|Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties PUMA|9553298970|126031256|G6120|S|2707067518302|11674|Burlington, IA--IL Urban Area|54690492|226333|G3500|S|994925|107585
2177029550566443|1707300|Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties PUMA|9553298970|126031256|G6120|S|2707063466158|22366|Davenport, IA--IL Urban Area|349283232|19693324|G3500|S|10957554|297738
2177029550566443|1707300|Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties PUMA|9553298970|126031256|G6120|S|2707058169532|30763|Fort Madison, IA--IL Urban Area|15440349|0|G3500|S|827095|0
2177029550566443|1707300|Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties PUMA|9553298970|126031256|G6120|S|27070133752496|32761|Geneseo, IL Urban Area|9729518|0|G3500|S|9729518|0
2177029550566443|1707300|Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties PUMA|9553298970|126031256|G6120|S|2707058169533|44560|Keokuk, IA--IL Urban Area|23394628|36795|G3500|S|5638470|23088
2177029550566443|1707300|Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties PUMA|9553298970|126031256|G6120|S|27070133752497|44722|Kewanee, IL Urban Area|15419066|0|G3500|S|15419066|0
2177029550566443|1707300|Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties PUMA|9553298970|126031256|G6120|S|27070351895639|52795|Macomb, IL Urban Area|22648434|18498|G3500|S|22648434|18498
2177029550566443|1707300|Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties PUMA|9553298970|126031256|G6120|S|27070535780867|58222|Monmouth, IL Urban Area|10760117|53160|G3500|S|10760117|53160
2177029550566464|1708901|Kane County (West) PUMA|949306490|1852710|G6120|S||||||||774035826|951735
2177029550566464|1708901|Kane County (West) PUMA|949306490|1852710|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|158980362|900975
2177029550566464|1708901|Kane County (West) PUMA|949306490|1852710|G6120|S|2707032391317879|26375|Elburn, IL Urban Area|9232591|0|G3500|S|9232591|0
2177029550566464|1708901|Kane County (West) PUMA|949306490|1852710|G6120|S|27070597775349|36568|Hampshire, IL Urban Area|7057711|0|G3500|S|7057711|0
2177029550566476|1708902|Kane County (Northeast)--Dundee & Elgin (North & Central) Townships PUMA|140768200|4140206|G6120|S||||||||13545879|602430
2177029550566476|1708902|Kane County (Northeast)--Dundee & Elgin (North & Central) Townships PUMA|140768200|4140206|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|127222321|3537776
2177029550566471|1708903|Kane County (East)--St. Charles, Batavia (East) & Geneva (East) Townships PUMA|165616222|4466397|G6120|S||||||||26278975|1601860
2177029550566471|1708903|Kane County (East)--St. Charles, Batavia (East) & Geneva (East) Townships PUMA|165616222|4466397|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|139337247|2864537
2177029550566424|1708904|Kane County (Southeast)--Aurora Township PUMA|89458977|2015403|G6120|S||||||||102631|0
2177029550566424|1708904|Kane County (Southeast)--Aurora Township PUMA|89458977|2015403|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|89356346|2015403
2177029550566499|1709100|Kankakee & Grundy Counties PUMA|2835041896|44590712|G6120|S||||||||2682867907|41761711
2177029550566499|1709100|Kankakee & Grundy Counties PUMA|2835041896|44590712|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|19983374|56414
2177029550566499|1709100|Kankakee & Grundy Counties PUMA|2835041896|44590712|G6120|S|2707032391317881|18270|Coal City--Braidwood, IL Urban Area|26645355|500703|G3500|S|12255038|230547
2177029550566499|1709100|Kankakee & Grundy Counties PUMA|2835041896|44590712|G6120|S|27070405160872|43885|Kankakee, IL Urban Area|81999622|1966681|G3500|S|81999622|1966681
2177029550566499|1709100|Kankakee & Grundy Counties PUMA|2835041896|44590712|G6120|S|2707032391317883|54172|Manteno, IL Urban Area|15563649|245231|G3500|S|15563649|245231
2177029550566499|1709100|Kankakee & Grundy Counties PUMA|2835041896|44590712|G6120|S|27070226604629|59329|Morris, IL Urban Area|22372306|330128|G3500|S|22372306|330128
2177029550566425|1709300|Kendall County PUMA|829412776|5136525|G6120|S||||||||705415871|3743151
2177029550566425|1709300|Kendall County PUMA|829412776|5136525|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|123996905|1393374
2177029550566447|1709500|Knox, Woodford, Bureau, Marshall, Putnam & Stark Counties PUMA|7635298071|121567604|G6120|S||||||||7531506272|121190325
2177029550566447|1709500|Knox, Woodford, Bureau, Marshall, Putnam & Stark Counties PUMA|7635298071|121567604|G6120|S|27070375385554|28225|Eureka, IL Urban Area|6532024|124341|G3500|S|6532024|124341
2177029550566447|1709500|Knox, Woodford, Bureau, Marshall, Putnam & Stark Counties PUMA|7635298071|121567604|G6120|S|27070346531416|32329|Galesburg, IL Urban Area|56781538|141394|G3500|S|56781538|141394
2177029550566447|1709500|Knox, Woodford, Bureau, Marshall, Putnam & Stark Counties PUMA|7635298071|121567604|G6120|S|27070129670061|68509|Peoria, IL Urban Area|377582973|11760373|G3500|S|13977891|111544
2177029550566447|1709500|Knox, Woodford, Bureau, Marshall, Putnam & Stark Counties PUMA|7635298071|121567604|G6120|S|27070334271717|68833|Peru--LaSalle, IL Urban Area|55561608|108194|G3500|S|10444009|0
2177029550566447|1709500|Knox, Woodford, Bureau, Marshall, Putnam & Stark Counties PUMA|7635298071|121567604|G6120|S|27070334271718|72289|Princeton, IL Urban Area|16056337|0|G3500|S|16056337|0
2177029550566482|1709701|Lake County (Northwest)--Avon, Lake Villa, Grant & Antioch Townships PUMA|252995904|45078055|G6120|S||||||||70087487|26276090
2177029550566482|1709701|Lake County (Northwest)--Avon, Lake Villa, Grant & Antioch Townships PUMA|252995904|45078055|G6120|S|27070272679958|76474|Round Lake Beach--McHenry--Grayslake, IL--WI Urban Area|330515051|25672566|G3500|S|182908417|18801965
2177029550566461|1709702|Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA|199686324|2311391054|G6120|S||||||||88731193|2310537336
2177029550566461|1709702|Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA|199686324|2311391054|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|110955131|853718
2177029550566430|1709703|Lake County (East Central)--Warren, Shields & Libertyville (North & West) Townships PUMA|216788555|13280443|G6120|S||||||||37912647|9460873
2177029550566430|1709703|Lake County (East Central)--Warren, Shields & Libertyville (North & West) Townships PUMA|216788555|13280443|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|146423846|2968376
2177029550566430|1709703|Lake County (East Central)--Warren, Shields & Libertyville (North & West) Townships PUMA|216788555|13280443|G6120|S|27070272679958|76474|Round Lake Beach--McHenry--Grayslake, IL--WI Urban Area|330515051|25672566|G3500|S|32452062|851194
2177029550566422|1709704|Lake County (Southwest)--Ela, Fremont, Wauconda & Cuba Townships PUMA|295645556|15386519|G6120|S||||||||93324162|4756729
2177029550566422|1709704|Lake County (Southwest)--Ela, Fremont, Wauconda & Cuba Townships PUMA|295645556|15386519|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|184766383|10153937
2177029550566422|1709704|Lake County (Southwest)--Ela, Fremont, Wauconda & Cuba Townships PUMA|295645556|15386519|G6120|S|27070272679958|76474|Round Lake Beach--McHenry--Grayslake, IL--WI Urban Area|330515051|25672566|G3500|S|17555011|475853
2177029550566454|1709705|Lake County (Southeast)--Vernon, Moraine & West Deerfield Townships PUMA|183838321|9866563|G6120|S||||||||11418394|8346823
2177029550566454|1709705|Lake County (Southeast)--Vernon, Moraine & West Deerfield Townships PUMA|183838321|9866563|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|172419927|1519740
2177029550566469|1709900|LaSalle & Livingston Counties PUMA|5643043772|39684755|G6120|S||||||||5516710619|36791380
2177029550566469|1709900|LaSalle & Livingston Counties PUMA|5643043772|39684755|G6120|S|270704485566732|46760|Lake Holiday, IL Urban Area|11138120|1250252|G3500|S|9852950|1250252
2177029550566469|1709900|LaSalle & Livingston Counties PUMA|5643043772|39684755|G6120|S|27070348756803|54901|Marseilles, IL Urban Area|6194521|0|G3500|S|6194521|0
2177029550566469|1709900|LaSalle & Livingston Counties PUMA|5643043772|39684755|G6120|S|27070348756805|56197|Mendota, IL Urban Area|7384990|70458|G3500|S|7384990|70458
2177029550566469|1709900|LaSalle & Livingston Counties PUMA|5643043772|39684755|G6120|S|27070348756806|66295|Ottawa, IL Urban Area|25874487|1411987|G3500|S|25874487|1411987
2177029550566469|1709900|LaSalle & Livingston Counties PUMA|5643043772|39684755|G6120|S|27070334271717|68833|Peru--LaSalle, IL Urban Area|55561608|108194|G3500|S|45117599|108194
2177029550566469|1709900|LaSalle & Livingston Counties PUMA|5643043772|39684755|G6120|S|27070350592894|70669|Pontiac, IL Urban Area|10868512|40803|G3500|S|10868512|40803
2177029550566469|1709900|LaSalle & Livingston Counties PUMA|5643043772|39684755|G6120|S|27070348756807|85222|Streator, IL Urban Area|21040094|11681|G3500|S|21040094|11681
2177029550566423|1711101|McHenry County (North, West & Central) PUMA|1205191057|3844137|G6120|S||||||||1089652803|2682844
2177029550566423|1711101|McHenry County (North, West & Central) PUMA|1205191057|3844137|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|54686746|930766
2177029550566423|1711101|McHenry County (North, West & Central) PUMA|1205191057|3844137|G6120|S|270701208201404|37459|Harvard, IL Urban Area|11301822|0|G3500|S|11301822|0
2177029550566423|1711101|McHenry County (North, West & Central) PUMA|1205191057|3844137|G6120|S|2707032391317874|52623|McHenry Northwest--Wonder Lake, IL Urban Area|6077977|17689|G3500|S|202306|1753
2177029550566423|1711101|McHenry County (North, West & Central) PUMA|1205191057|3844137|G6120|S|270701208201405|54388|Marengo, IL Urban Area|9864690|0|G3500|S|9864690|0
2177029550566423|1711101|McHenry County (North, West & Central) PUMA|1205191057|3844137|G6120|S|27070272679958|76474|Round Lake Beach--McHenry--Grayslake, IL--WI Urban Area|330515051|25672566|G3500|S|12237911|228774
2177029550566423|1711101|McHenry County (North, West & Central) PUMA|1205191057|3844137|G6120|S|2707032391317887|89261|Twin Lakes, WI--IL Urban Area|24487235|3547644|G3500|S|3144672|0
2177029550566423|1711101|McHenry County (North, West & Central) PUMA|1205191057|3844137|G6120|S|270701208201407|97129|Woodstock, IL Urban Area|24100107|0|G3500|S|24100107|0
2177029550566472|1711102|McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships PUMA|357595275|16028525|G6120|S||||||||154123375|7192425
2177029550566472|1711102|McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships PUMA|357595275|16028525|G6120|S|27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|135230533|5032615
2177029550566472|1711102|McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships PUMA|357595275|16028525|G6120|S|2707032391317874|52623|McHenry Northwest--Wonder Lake, IL Urban Area|6077977|17689|G3500|S|5875671|15936
2177029550566472|1711102|McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships PUMA|357595275|16028525|G6120|S|27070272679958|76474|Round Lake Beach--McHenry--Grayslake, IL--WI Urban Area|330515051|25672566|G3500|S|62365696|3787549
2177029550566483|1711300|McLean County--Bloomington City & Normal Town PUMA|3064597287|7804856|G6120|S||||||||2934160573|7233499
2177029550566483|1711300|McLean County--Bloomington City & Normal Town PUMA|3064597287|7804856|G6120|S|27070353889477|08407|Bloomington--Normal, IL Urban Area|130436714|571357|G3500|S|130436714|571357
2177029550566491|1711500|Macon & Christian Counties--Decatur City PUMA|3341253799|29634011|G6120|S||||||||3176360781|21495758
2177029550566491|1711500|Macon & Christian Counties--Decatur City PUMA|3341253799|29634011|G6120|S|27070147747550|22717|Decatur, IL Urban Area|142726115|7596199|G3500|S|142726115|7596199
2177029550566491|1711500|Macon & Christian Counties--Decatur City PUMA|3341253799|29634011|G6120|S|27070146483370|67267|Pana, IL Urban Area|8747377|727429|G3500|S|8026352|300677
2177029550566491|1711500|Macon & Christian Counties--Decatur City PUMA|3341253799|29634011|G6120|S|27070146483372|86788|Taylorville, IL Urban Area|14140551|241377|G3500|S|14140551|241377
2177029550566485|1711700|Macoupin, Morgan, Jersey, Cass, Greene, Scott & Calhoun Counties PUMA|8352694960|152525324|G6120|S||||||||8279951684|152035522
2177029550566485|1711700|Macoupin, Morgan, Jersey, Cass, Greene, Scott & Calhoun Counties PUMA|8352694960|152525324|G6120|S|27070149986309|01765|Alton, IL Urban Area|154514205|2463025|G3500|S|157510|0
2177029550566485|1711700|Macoupin, Morgan, Jersey, Cass, Greene, Scott & Calhoun Counties PUMA|8352694960|152525324|G6120|S|27070261602995|05977|Beardstown, IL Urban Area|5541099|96717|G3500|S|5541099|96717
2177029550566485|1711700|Macoupin, Morgan, Jersey, Cass, Greene, Scott & Calhoun Counties PUMA|8352694960|152525324|G6120|S|27070355621674|13699|Carlinville, IL Urban Area|7737210|0|G3500|S|7737210|0
2177029550566485|1711700|Macoupin, Morgan, Jersey, Cass, Greene, Scott & Calhoun Counties PUMA|8352694960|152525324|G6120|S|27070355621675|33220|Gillespie, IL Urban Area|7354379|355|G3500|S|7354379|355
2177029550566485|1711700|Macoupin, Morgan, Jersey, Cass, Greene, Scott & Calhoun Counties PUMA|8352694960|152525324|G6120|S|27070337625861|42373|Jacksonville, IL Urban Area|31658295|306226|G3500|S|31658295|306226
2177029550566485|1711700|Macoupin, Morgan, Jersey, Cass, Greene, Scott & Calhoun Counties PUMA|8352694960|152525324|G6120|S|27070329998175|43075|Jerseyville, IL Urban Area|12352019|0|G3500|S|12352019|0
2177029550566485|1711700|Macoupin, Morgan, Jersey, Cass, Greene, Scott & Calhoun Counties PUMA|8352694960|152525324|G6120|S|27070149986312|84601|Staunton, IL Urban Area|7942764|86504|G3500|S|7942764|86504
2177029550566456|1711901|Madison County (West) PUMA|639578291|48027662|G6120|S||||||||397963425|42479925
2177029550566456|1711901|Madison County (West) PUMA|639578291|48027662|G6120|S|27070149986309|01765|Alton, IL Urban Area|154514205|2463025|G3500|S|151995926|2437543
2177029550566456|1711901|Madison County (West) PUMA|639578291|48027662|G6120|S|27070149986311|77770|St. Louis, MO--IL Urban Area|2357846658|32020389|G3500|S|89618940|3110194
2177029550566488|1711902|Madison County (East) PUMA|1213559495|15532582|G6120|S||||||||1070949607|13227289
2177029550566488|1711902|Madison County (East) PUMA|1213559495|15532582|G6120|S|27070149986309|01765|Alton, IL Urban Area|154514205|2463025|G3500|S|2360769|25482
2177029550566488|1711902|Madison County (East) PUMA|1213559495|15532582|G6120|S|27070149986310|38755|Highland, IL Urban Area|13754936|105545|G3500|S|13754936|105545
2177029550566488|1711902|Madison County (East) PUMA|1213559495|15532582|G6120|S|27070149986311|77770|St. Louis, MO--IL Urban Area|2357846658|32020389|G3500|S|126494183|2174266
2177029550566487|1712100|Marion, Jefferson, Clinton, Randolph, Bond & Washington Counties PUMA|8122211014|183444227|G6120|S||||||||8026866287|182945333
2177029550566487|1712100|Marion, Jefferson, Clinton, Randolph, Bond & Washington Counties PUMA|8122211014|183444227|G6120|S|27070263619653|09865|Breese, IL Urban Area|6068055|0|G3500|S|6068055|0
2177029550566487|1712100|Marion, Jefferson, Clinton, Randolph, Bond & Washington Counties PUMA|8122211014|183444227|G6120|S|27070160753200|15022|Centralia, IL Urban Area|25414515|60073|G3500|S|25414515|60073
2177029550566487|1712100|Marion, Jefferson, Clinton, Randolph, Bond & Washington Counties PUMA|8122211014|183444227|G6120|S|27070361560182|16156|Chester, IL Urban Area|10260912|31757|G3500|S|10260912|31757
2177029550566487|1712100|Marion, Jefferson, Clinton, Randolph, Bond & Washington Counties PUMA|8122211014|183444227|G6120|S|27070131619042|35299|Greenville, IL Urban Area|7734384|0|G3500|S|7734384|0
2177029550566487|1712100|Marion, Jefferson, Clinton, Randolph, Bond & Washington Counties PUMA|8122211014|183444227|G6120|S|27070135401518|60328|Mount Vernon, IL Urban Area|33183843|239155|G3500|S|33183843|239155
2177029550566487|1712100|Marion, Jefferson, Clinton, Randolph, Bond & Washington Counties PUMA|8122211014|183444227|G6120|S|27070356631655|78094|Salem, IL Urban Area|12683018|167909|G3500|S|12683018|167909
2177029550566475|1713500|Montgomery, Logan, Shelby, Piatt, De Witt, Moultrie & Menard Counties PUMA|9239588551|87466412|G6120|S||||||||9160376700|86857219
2177029550566475|1713500|Montgomery, Logan, Shelby, Piatt, De Witt, Moultrie & Menard Counties PUMA|9239588551|87466412|G6120|S|27070197058715|17884|Clinton, IL Urban Area|9441802|0|G3500|S|9441802|0
2177029550566475|1713500|Montgomery, Logan, Shelby, Piatt, De Witt, Moultrie & Menard Counties PUMA|9239588551|87466412|G6120|S|27070500261894|38863|Hillsboro, IL Urban Area|10063611|125083|G3500|S|10063611|125083
2177029550566475|1713500|Montgomery, Logan, Shelby, Piatt, De Witt, Moultrie & Menard Counties PUMA|9239588551|87466412|G6120|S|27070137953878|49906|Lincoln, IL Urban Area|20982286|9593|G3500|S|20982286|9593
2177029550566475|1713500|Montgomery, Logan, Shelby, Piatt, De Witt, Moultrie & Menard Counties PUMA|9239588551|87466412|G6120|S|27070500261895|50230|Litchfield, IL Urban Area|12635306|23169|G3500|S|12635306|23169
