OID_ZCTA5_10|GEOID_ZCTA5_10|NAMELSAD_ZCTA5_10|AREALAND_ZCTA5_10|AREAWATER_ZCTA5_10|MTFCC_ZCTA5_10|CLASSFP_ZCTA5_10|FUNCSTAT_ZCTA5_10|OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|AREALAND_PART|AREAWATER_PART
221404257893424|19131|ZCTA5 19131|13664429|895004|G6350|B5|S|221704257893639|19132|ZCTA5 19132|5579209|73606|G6350|B5|S|0|73606
221404257893424|19131|ZCTA5 19131|13664429|895004|G6350|B5|S|221704257893956|19139|ZCTA5 19139|4580552|4018|G6350|B5|S|36332|0
221404257893424|19131|ZCTA5 19131|13664429|895004|G6350|B5|S|221704257894944|19151|ZCTA5 19151|6212321|45318|G6350|B5|S|15955|0
221404257893639|19132|ZCTA5 19132|5605822|0|G6350|B5|S|221704257892933|19121|ZCTA5 19121|6130997|446070|G6350|B5|S|114300|0
221404257893639|19132|ZCTA5 19132|5605822|0|G6350|B5|S|221704257893248|19129|ZCTA5 19129|5312932|226301|G6350|B5|S|3475|0
221404257893639|19132|ZCTA5 19132|5605822|0|G6350|B5|S|221704257893639|19132|ZCTA5 19132|5579209|73606|G6350|B5|S|5438790|0
221404257893639|19132|ZCTA5 19132|5605822|0|G6350|B5|S|221704257893659|19133|ZCTA5 19133|3323302|6252|G6350|B5|S|12931|0
221404257893639|19132|ZCTA5 19132|5605822|0|G6350|B5|S|221704257894020|19140|ZCTA5 19140|8164407|0|G6350|B5|S|36326|0
221404257893659|19133|ZCTA5 19133|3368219|6252|G6350|B5|S|221704257892952|19122|ZCTA5 19122|3349412|0|G6350|B5|S|2823|0
221404257893659|19133|ZCTA5 19133|3368219|6252|G6350|B5|S|221704257893639|19132|ZCTA5 19132|5579209|73606|G6350|B5|S|9684|0
221404257893659|19133|ZCTA5 19133|3368219|6252|G6350|B5|S|221704257893659|19133|ZCTA5 19133|3323302|6252|G6350|B5|S|3260655|6252
221404257893659|19133|ZCTA5 19133|3368219|6252|G6350|B5|S|221704257893732|19134|ZCTA5 19134|8925216|783398|G6350|B5|S|3454|0
221404257893659|19133|ZCTA5 19133|3368219|6252|G6350|B5|S|221704257894020|19140|ZCTA5 19140|8164407|0|G6350|B5|S|91603|0
221404257893732|19134|ZCTA5 19134|9088033|783398|G6350|B5|S|221704257893093|19124|ZCTA5 19124|13324440|101179|G6350|B5|S|61292|0
221404257893732|19134|ZCTA5 19134|9088033|783398|G6350|B5|S|221704257893101|19125|ZCTA5 19125|3502063|494739|G6350|B5|S|51311|0
221404257893732|19134|ZCTA5 19134|9088033|783398|G6350|B5|S|221704257893659|19133|ZCTA5 19133|3323302|6252|G6350|B5|S|18900|0
221404257893732|19134|ZCTA5 19134|9088033|783398|G6350|B5|S|221704257893732|19134|ZCTA5 19134|8925216|783398|G6350|B5|S|8826452|783398
221404257893732|19134|ZCTA5 19134|9088033|783398|G6350|B5|S|221704257893815|19137|ZCTA5 19137|6272693|2173652|G6350|B5|S|87490|0
221404257893732|19134|ZCTA5 19134|9088033|783398|G6350|B5|S|221704257894020|19140|ZCTA5 19140|8164407|0|G6350|B5|S|42588|0
221404257893755|19135|ZCTA5 19135|6016728|857509|G6350|B5|S|221704257893093|19124|ZCTA5 19124|13324440|101179|G6350|B5|S|22391|0
221404257893755|19135|ZCTA5 19135|6016728|857509|G6350|B5|S|221704257893755|19135|ZCTA5 19135|5867605|897630|G6350|B5|S|5778440|857509
221404257893755|19135|ZCTA5 19135|6016728|857509|G6350|B5|S|221704257893802|19136|ZCTA5 19136|12427177|2273991|G6350|B5|S|199786|0
221404257893755|19135|ZCTA5 19135|6016728|857509|G6350|B5|S|221704257894877|19149|ZCTA5 19149|6182875|0|G6350|B5|S|16111|0
221404257893802|19136|ZCTA5 19136|12046193|2300774|G6350|B5|S|221704257893755|19135|ZCTA5 19135|5867605|897630|G6350|B5|S|13622|40121
221404257893802|19136|ZCTA5 19136|12046193|2300774|G6350|B5|S|221704257893802|19136|ZCTA5 19136|12427177|2273991|G6350|B5|S|12015378|2260653
221404257893802|19136|ZCTA5 19136|12046193|2300774|G6350|B5|S|221704257894877|19149|ZCTA5 19149|6182875|0|G6350|B5|S|17193|0
221404257893815|19137|ZCTA5 19137|6262764|2185725|G6350|B5|S|221704257893093|19124|ZCTA5 19124|13324440|101179|G6350|B5|S|86064|19508
221404257893815|19137|ZCTA5 19137|6262764|2185725|G6350|B5|S|221704257893732|19134|ZCTA5 19134|8925216|783398|G6350|B5|S|9635|0
221404257893815|19137|ZCTA5 19137|6262764|2185725|G6350|B5|S|221704257893815|19137|ZCTA5 19137|6272693|2173652|G6350|B5|S|6167065|2166217
221404257893881|19138|ZCTA5 19138|4462099|0|G6350|B5|S|221704257893163|19126|ZCTA5 19126|3081406|39344|G6350|B5|S|52319|0
221404257893881|19138|ZCTA5 19138|4462099|0|G6350|B5|S|221704257893881|19138|ZCTA5 19138|4569169|0|G6350|B5|S|4338439|0
221404257893881|19138|ZCTA5 19138|4462099|0|G6350|B5|S|221704257894056|19141|ZCTA5 19141|4520532|0|G6350|B5|S|1171|0
221404257893881|19138|ZCTA5 19138|4462099|0|G6350|B5|S|221704257894157|19144|ZCTA5 19144|9293798|53094|G6350|B5|S|59319|0
221404257893881|19138|ZCTA5 19138|4462099|0|G6350|B5|S|221704257894933|19150|ZCTA5 19150|3830067|0|G6350|B5|S|10851|0
221404257893956|19139|ZCTA5 19139|4583623|4018|G6350|B5|S|221704257892367|19104|ZCTA5 19104|7927199|323403|G6350|B5|S|34670|0
221404257893956|19139|ZCTA5 19139|4583623|4018|G6350|B5|S|221704257893424|19131|ZCTA5 19131|13652897|530798|G6350|B5|S|28197|0
221404257893956|19139|ZCTA5 19139|4583623|4018|G6350|B5|S|221704257893956|19139|ZCTA5 19139|4580552|4018|G6350|B5|S|4485794|4018
221404257893956|19139|ZCTA5 19139|4583623|4018|G6350|B5|S|221704257894140|19143|ZCTA5 19143|8069374|167424|G6350|B5|S|34092|0
221404257893956|19139|ZCTA5 19139|4583623|4018|G6350|B5|S|221704257894944|19151|ZCTA5 19151|6212321|45318|G6350|B5|S|870|0
221404257894020|19140|ZCTA5 19140|7917787|1138|G6350|B5|S|221704257892885|19120|ZCTA5 19120|8376391|34913|G6350|B5|S|36156|619
221404257894020|19140|ZCTA5 19140|7917787|1138|G6350|B5|S|221704257893093|19124|ZCTA5 19124|13324440|101179|G6350|B5|S|0|519
221404257894020|19140|ZCTA5 19140|7917787|1138|G6350|B5|S|221704257893248|19129|ZCTA5 19129|5312932|226301|G6350|B5|S|37384|0
221404257894020|19140|ZCTA5 19140|7917787|1138|G6350|B5|S|221704257893639|19132|ZCTA5 19132|5579209|73606|G6350|B5|S|13928|0
221404257894020|19140|ZCTA5 19140|7917787|1138|G6350|B5|S|221704257893659|19133|ZCTA5 19133|3323302|6252|G6350|B5|S|11740|0
221404257894020|19140|ZCTA5 19140|7917787|1138|G6350|B5|S|221704257893732|19134|ZCTA5 19134|8925216|783398|G6350|B5|S|9567|0
221404257894020|19140|ZCTA5 19140|7917787|1138|G6350|B5|S|221704257894020|19140|ZCTA5 19140|8164407|0|G6350|B5|S|7797731|0
221404257894020|19140|ZCTA5 19140|7917787|1138|G6350|B5|S|221704257894056|19141|ZCTA5 19141|4520532|0|G6350|B5|S|10246|0
221404257894020|19140|ZCTA5 19140|7917787|1138|G6350|B5|S|221704257894157|19144|ZCTA5 19144|9293798|53094|G6350|B5|S|1035|0
221404257894056|19141|ZCTA5 19141|4696598|0|G6350|B5|S|221704257892885|19120|ZCTA5 19120|8376391|34913|G6350|B5|S|32272|0
221404257894056|19141|ZCTA5 19141|4696598|0|G6350|B5|S|221704257893881|19138|ZCTA5 19138|4569169|0|G6350|B5|S|10250|0
221404257894056|19141|ZCTA5 19141|4696598|0|G6350|B5|S|221704257894020|19140|ZCTA5 19140|8164407|0|G6350|B5|S|29511|0
221404257894056|19141|ZCTA5 19141|4696598|0|G6350|B5|S|221704257894056|19141|ZCTA5 19141|4520532|0|G6350|B5|S|4481218|0
221404257894056|19141|ZCTA5 19141|4696598|0|G6350|B5|S|221704257894157|19144|ZCTA5 19144|9293798|53094|G6350|B5|S|143347|0
221404257894062|19142|ZCTA5 19142|4367625|27137|G6350|B5|S|221704257894062|19142|ZCTA5 19142|4522112|29259|G6350|B5|S|4361588|27137
221404257894062|19142|ZCTA5 19142|4367625|27137|G6350|B5|S|221704257894140|19143|ZCTA5 19143|8069374|167424|G6350|B5|S|6037|0
221404257894140|19143|ZCTA5 19143|8239371|167424|G6350|B5|S|221704257892367|19104|ZCTA5 19104|7927199|323403|G6350|B5|S|25290|0
221404257894140|19143|ZCTA5 19143|8239371|167424|G6350|B5|S|221704257893956|19139|ZCTA5 19139|4580552|4018|G6350|B5|S|52101|0
221404257894140|19143|ZCTA5 19143|8239371|167424|G6350|B5|S|221704257894062|19142|ZCTA5 19142|4522112|29259|G6350|B5|S|143470|0
221404257894140|19143|ZCTA5 19143|8239371|167424|G6350|B5|S|221704257894140|19143|ZCTA5 19143|8069374|167424|G6350|B5|S|8018510|167424
221404257894157|19144|ZCTA5 19144|8892786|35899|G6350|B5|S|221704257892861|19119|ZCTA5 19119|8813880|6422|G6350|B5|S|20270|0
221404257894157|19144|ZCTA5 19144|8892786|35899|G6350|B5|S|221704257893220|19128|ZCTA5 19128|18090586|232522|G6350|B5|S|0|6111
221404257894157|19144|ZCTA5 19144|8892786|35899|G6350|B5|S|221704257893881|19138|ZCTA5 19138|4569169|0|G6350|B5|S|54704|0
221404257894157|19144|ZCTA5 19144|8892786|35899|G6350|B5|S|221704257894020|19140|ZCTA5 19140|8164407|0|G6350|B5|S|8272|0
221404257894157|19144|ZCTA5 19144|8892786|35899|G6350|B5|S|221704257894157|19144|ZCTA5 19144|9293798|53094|G6350|B5|S|8809540|29788
221404257894325|19145|ZCTA5 19145|12622163|893020|G6350|B5|S|221704257892541|19112|ZCTA5 19112|4591616|3334810|G6350|B5|S|35123|0
221404257894325|19145|ZCTA5 19145|12622163|893020|G6350|B5|S|221704257894325|19145|ZCTA5 19145|12420856|893020|G6350|B5|S|12402374|893020
221404257894325|19145|ZCTA5 19145|12622163|893020|G6350|B5|S|221704257894451|19146|ZCTA5 19146|4464988|218070|G6350|B5|S|174141|0
221404257894325|19145|ZCTA5 19145|12622163|893020|G6350|B5|S|221704257894775|19148|ZCTA5 19148|10963846|1579988|G6350|B5|S|10525|0
221404257894451|19146|ZCTA5 19146|4375443|243266|G6350|B5|S|221704257892220|19103|ZCTA5 19103|1671814|58399|G6350|B5|S|4483|0
221404257894451|19146|ZCTA5 19146|4375443|243266|G6350|B5|S|221704257892367|19104|ZCTA5 19104|7927199|323403|G6350|B5|S|85644|25196
221404257894451|19146|ZCTA5 19146|4375443|243266|G6350|B5|S|221704257894325|19145|ZCTA5 19145|12420856|893020|G6350|B5|S|18482|0
221404257894451|19146|ZCTA5 19146|4375443|243266|G6350|B5|S|221704257894451|19146|ZCTA5 19146|4464988|218070|G6350|B5|S|4266834|218070
221404257894634|19147|ZCTA5 19147|3646197|505763|G6350|B5|S|221704257892432|19106|ZCTA5 19106|2201641|1548489|G6350|B5|S|152237|505763
221404257894634|19147|ZCTA5 19147|3646197|505763|G6350|B5|S|221704257892453|19107|ZCTA5 19107|1408994|0|G6350|B5|S|994|0
221404257894634|19147|ZCTA5 19147|3646197|505763|G6350|B5|S|221704257894634|19147|ZCTA5 19147|3464835|0|G6350|B5|S|3440357|0
221404257894634|19147|ZCTA5 19147|3646197|505763|G6350|B5|S|221704257894775|19148|ZCTA5 19148|10963846|1579988|G6350|B5|S|52609|0
221404257894775|19148|ZCTA5 19148|10936321|1579988|G6350|B5|S|221704257892541|19112|ZCTA5 19112|4591616|3334810|G6350|B5|S|35609|0
221404257894775|19148|ZCTA5 19148|10936321|1579988|G6350|B5|S|221704257894775|19148|ZCTA5 19148|10963846|1579988|G6350|B5|S|10900712|1579988
221404257894877|19149|ZCTA5 19149|6289458|0|G6350|B5|S|221704257892540|19111|ZCTA5 19111|12550018|729|G6350|B5|S|42314|0
221404257894877|19149|ZCTA5 19149|6289458|0|G6350|B5|S|221704257893093|19124|ZCTA5 19124|13324440|101179|G6350|B5|S|106089|0
221404257894877|19149|ZCTA5 19149|6289458|0|G6350|B5|S|221704257893755|19135|ZCTA5 19135|5867605|897630|G6350|B5|S|75543|0
221404257894877|19149|ZCTA5 19149|6289458|0|G6350|B5|S|221704257893802|19136|ZCTA5 19136|12427177|2273991|G6350|B5|S|7501|0
221404257894877|19149|ZCTA5 19149|6289458|0|G6350|B5|S|221704257894877|19149|ZCTA5 19149|6182875|0|G6350|B5|S|6039894|0
221404257894877|19149|ZCTA5 19149|6289458|0|G6350|B5|S|221704257894946|19152|ZCTA5 19152|7464035|53601|G6350|B5|S|18117|0
221404257894933|19150|ZCTA5 19150|3904765|0|G6350|B5|S|221704257890706|19038|ZCTA5 19038|21236908|4216|G6350|B5|S|28978|0
221404257894933|19150|ZCTA5 19150|3904765|0|G6350|B5|S|221704257892861|19119|ZCTA5 19119|8813880|6422|G6350|B5|S|30164|0
221404257894933|19150|ZCTA5 19150|3904765|0|G6350|B5|S|221704257893881|19138|ZCTA5 19138|4569169|0|G6350|B5|S|34349|0
221404257894933|19150|ZCTA5 19150|3904765|0|G6350|B5|S|221704257894933|19150|ZCTA5 19150|3830067|0|G6350|B5|S|3811274|0
221404257894944|19151|ZCTA5 19151|6197750|45318|G6350|B5|S|221704257893956|19139|ZCTA5 19139|4580552|4018|G6350|B5|S|2254|0
221404257894944|19151|ZCTA5 19151|6197750|45318|G6350|B5|S|221704257894944|19151|ZCTA5 19151|6212321|45318|G6350|B5|S|6195496|45318
221404257894946|19152|ZCTA5 19152|7309247|38645|G6350|B5|S|221704257892540|19111|ZCTA5 19111|12550018|729|G6350|B5|S|225308|0
221404257894946|19152|ZCTA5 19152|7309247|38645|G6350|B5|S|221704257893802|19136|ZCTA5 19136|12427177|2273991|G6350|B5|S|203186|13338
221404257894946|19152|ZCTA5 19152|7309247|38645|G6350|B5|S|221704257894877|19149|ZCTA5 19149|6182875|0|G6350|B5|S|16264|0
221404257894946|19152|ZCTA5 19152|7309247|38645|G6350|B5|S|221704257894946|19152|ZCTA5 19152|7464035|53601|G6350|B5|S|6864489|25307
221404257895022|19153|ZCTA5 19153|18681455|3088585|G6350|B5|S|221704257894062|19142|ZCTA5 19142|4522112|29259|G6350|B5|S|17054|2122
221404257895022|19153|ZCTA5 19153|18681455|3088585|G6350|B5|S|221704257895022|19153|ZCTA5 19153|26192036|6415607|G6350|B5|S|18664401|3086463
221404257895034|19154|ZCTA5 19154|16547652|53819|G6350|B5|S|221704257892600|19114|ZCTA5 19114|14575124|736340|G6350|B5|S|74819|0
221404257895034|19154|ZCTA5 19154|16547652|53819|G6350|B5|S|221704257895034|19154|ZCTA5 19154|16570590|61176|G6350|B5|S|16472833|53819
221404257895035|19301|ZCTA5 19301|8705451|5550|G6350|B5|S|221704257895035|19301|ZCTA5 19301|9301718|9583|G6350|B5|S|7797121|5457
221404257895035|19301|ZCTA5 19301|8705451|5550|G6350|B5|S|221704257895047|19312|ZCTA5 19312|24776099|217288|G6350|B5|S|288000|93
221404257895035|19301|ZCTA5 19301|8705451|5550|G6350|B5|S|221704257895435|19355|ZCTA5 19355|99181096|607871|G6350|B5|S|620330|0
221404257895036|19310|ZCTA5 19310|33732036|235878|G6350|B5|S|221704257879550|17509|ZCTA5 17509|67585946|221049|G6350|B5|S|198540|630
221404257895036|19310|ZCTA5 19310|33732036|235878|G6350|B5|S|221704257879587|17527|ZCTA5 17527|54452809|254255|G6350|B5|S|139550|0
221404257895036|19310|ZCTA5 19310|33732036|235878|G6350|B5|S|221704257895036|19310|ZCTA5 19310|34646283|236245|G6350|B5|S|32907296|227975
221404257895036|19310|ZCTA5 19310|33732036|235878|G6350|B5|S|221704257895124|19330|ZCTA5 19330|86616597|386517|G6350|B5|S|118849|5303
221404257895036|19310|ZCTA5 19310|33732036|235878|G6350|B5|S|221704257895457|19365|ZCTA5 19365|42703339|142492|G6350|B5|S|367801|1970
221404257895046|19311|ZCTA5 19311|32612723|197161|G6350|B5|S|221704257895046|19311|ZCTA5 19311|32499547|243014|G6350|B5|S|30195673|183937
221404257895046|19311|ZCTA5 19311|32612723|197161|G6350|B5|S|221704257895388|19348|ZCTA5 19348|95380474|806770|G6350|B5|S|1163948|5438
221404257895046|19311|ZCTA5 19311|32612723|197161|G6350|B5|S|221704257895401|19350|ZCTA5 19350|72479270|701993|G6350|B5|S|590048|5858
221404257895046|19311|ZCTA5 19311|32612723|197161|G6350|B5|S|221704257895461|19374|ZCTA5 19374|4025920|4917|G6350|B5|S|247819|605
221404257895046|19311|ZCTA5 19311|32612723|197161|G6350|B5|S|221704257895666|19390|ZCTA5 19390|75899781|400250|G6350|B5|S|415235|1323
221404257895047|19312|ZCTA5 19312|24549271|222129|G6350|B5|S|221704257891761|19073|ZCTA5 19073|53167164|335277|G6350|B5|S|119633|7062
221404257895047|19312|ZCTA5 19312|24549271|222129|G6350|B5|S|221704257895035|19301|ZCTA5 19301|9301718|9583|G6350|B5|S|508193|3189
221404257895047|19312|ZCTA5 19312|24549271|222129|G6350|B5|S|221704257895047|19312|ZCTA5 19312|24776099|217288|G6350|B5|S|23498641|210953
221404257895047|19312|ZCTA5 19312|24549271|222129|G6350|B5|S|221704257895126|19333|ZCTA5 19333|9570702|36442|G6350|B5|S|264415|334
221404257895047|19312|ZCTA5 19312|24549271|222129|G6350|B5|S|221704257895435|19355|ZCTA5 19355|99181096|607871|G6350|B5|S|158389|591
221404257895048|19316|ZCTA5 19316|2306880|12894|G6350|B5|S|221704257895048|19316|ZCTA5 19316|2062811|12894|G6350|B5|S|2062811|12894
221404257895048|19316|ZCTA5 19316|2306880|12894|G6350|B5|S|221704257895120|19320|ZCTA5 19320|211303076|1951498|G6350|B5|S|244069|0
221404257895050|19317|ZCTA5 19317|54663903|490868|G6350|B5|S|221704257895050|19317|ZCTA5 19317|56554698|509930|G6350|B5|S|53629255|464634
221404257895050|19317|ZCTA5 19317|54663903|490868|G6350|B5|S|221704257895281|19342|ZCTA5 19342|51206199|112651|G6350|B5|S|295024|0
221404257895050|19317|ZCTA5 19317|54663903|490868|G6350|B5|S|221704257895388|19348|ZCTA5 19348|95380474|806770|G6350|B5|S|61376|0
221404257895050|19317|ZCTA5 19317|54663903|490868|G6350|B5|S|221704257895660|19382|ZCTA5 19382|119475347|1381475|G6350|B5|S|678248|26234
221404257895051|19319|ZCTA5 19319|1638402|625|G6350|B5|S|221704257895051|19319|ZCTA5 19319|1679055|625|G6350|B5|S|1136095|625
221404257895051|19319|ZCTA5 19319|1638402|625|G6350|B5|S|221704257895281|19342|ZCTA5 19342|51206199|112651|G6350|B5|S|443771|0
221404257895051|19319|ZCTA5 19319|1638402|625|G6350|B5|S|221704257895460|19373|ZCTA5 19373|8328274|44078|G6350|B5|S|58536|0
221404257895120|19320|ZCTA5 19320|218960019|1936539|G6350|B5|S|221704257879587|17527|ZCTA5 17527|54452809|254255|G6350|B5|S|38961|0
221404257895120|19320|ZCTA5 19320|218960019|1936539|G6350|B5|S|221704257895120|19320|ZCTA5 19320|211303076|1951498|G6350|B5|S|204006697|1890909
221404257895120|19320|ZCTA5 19320|218960019|1936539|G6350|B5|S|221704257895124|19330|ZCTA5 19330|86616597|386517|G6350|B5|S|1224956|2211
221404257895120|19320|ZCTA5 19320|218960019|1936539|G6350|B5|S|221704257895217|19335|ZCTA5 19335|112142615|3171608|G6350|B5|S|1280217|955
221404257895120|19320|ZCTA5 19320|218960019|1936539|G6350|B5|S|221704257895359|19344|ZCTA5 19344|85788482|1374926|G6350|B5|S|2785414|2637
221404257895120|19320|ZCTA5 19320|218960019|1936539|G6350|B5|S|221704257895388|19348|ZCTA5 19348|95380474|806770|G6350|B5|S|2326399|10973
221404257895120|19320|ZCTA5 19320|218960019|1936539|G6350|B5|S|221704257895457|19365|ZCTA5 19365|42703339|142492|G6350|B5|S|442609|1592
221404257895120|19320|ZCTA5 19320|218960019|1936539|G6350|B5|S|2217026263542726|19369|ZCTA5 19369|157850|0|G6350|B5|S|157850|0
221404257895120|19320|ZCTA5 19320|218960019|1936539|G6350|B5|S|221704257895459|19372|ZCTA5 19372|2421699|8451|G6350|B5|S|461927|4654
221404257895120|19320|ZCTA5 19320|218960019|1936539|G6350|B5|S|221704257895660|19382|ZCTA5 19382|119475347|1381475|G6350|B5|S|97770|0
221404257895120|19320|ZCTA5 19320|218960019|1936539|G6350|B5|S|221704257895666|19390|ZCTA5 19390|75899781|400250|G6350|B5|S|6137219|22608
221404257895124|19330|ZCTA5 19330|87275400|386369|G6350|B5|S|221704257895120|19320|ZCTA5 19320|211303076|1951498|G6350|B5|S|112719|7787
221404257895124|19330|ZCTA5 19330|87275400|386369|G6350|B5|S|221704257895124|19330|ZCTA5 19330|86616597|386517|G6350|B5|S|84964011|375199
221404257895124|19330|ZCTA5 19330|87275400|386369|G6350|B5|S|221704257895415|19352|ZCTA5 19352|45479146|335146|G6350|B5|S|424703|0
221404257895124|19330|ZCTA5 19330|87275400|386369|G6350|B5|S|221704257895456|19363|ZCTA5 19363|130995166|1582938|G6350|B5|S|496166|0
221404257895124|19330|ZCTA5 19330|87275400|386369|G6350|B5|S|221704257895666|19390|ZCTA5 19390|75899781|400250|G6350|B5|S|1277801|3383
221404257895126|19333|ZCTA5 19333|8940883|39157|G6350|B5|S|221704257892022|19087|ZCTA5 19087|40454528|81135|G6350|B5|S|9843|0
221404257895126|19333|ZCTA5 19333|8940883|39157|G6350|B5|S|221704257895047|19312|ZCTA5 19312|24776099|217288|G6350|B5|S|39020|5552
221404257895126|19333|ZCTA5 19333|8940883|39157|G6350|B5|S|221704257895126|19333|ZCTA5 19333|9570702|36442|G6350|B5|S|8892020|33605
221404257895217|19335|ZCTA5 19335|110063800|3060775|G6350|B5|S|221704257895120|19320|ZCTA5 19320|211303076|1951498|G6350|B5|S|277832|0
221404257895217|19335|ZCTA5 19335|110063800|3060775|G6350|B5|S|221704257895217|19335|ZCTA5 19335|112142615|3171608|G6350|B5|S|107798432|3039642
221404257895217|19335|ZCTA5 19335|110063800|3060775|G6350|B5|S|221704257895242|19341|ZCTA5 19341|35449892|250520|G6350|B5|S|834229|0
221404257895217|19335|ZCTA5 19335|110063800|3060775|G6350|B5|S|221704257895290|19343|ZCTA5 19343|71426271|724285|G6350|B5|S|216373|19548
221404257895217|19335|ZCTA5 19335|110063800|3060775|G6350|B5|S|221704257895459|19372|ZCTA5 19372|2421699|8451|G6350|B5|S|446915|483
221404257895217|19335|ZCTA5 19335|110063800|3060775|G6350|B5|S|221704257895624|19380|ZCTA5 19380|78908926|841992|G6350|B5|S|490019|1102
221404257895242|19341|ZCTA5 19341|33375972|252360|G6350|B5|S|221704257895217|19335|ZCTA5 19335|112142615|3171608|G6350|B5|S|346712|1959
221404257895242|19341|ZCTA5 19341|33375972|252360|G6350|B5|S|221704257895242|19341|ZCTA5 19341|35449892|250520|G6350|B5|S|33005690|250401
221404257895242|19341|ZCTA5 19341|33375972|252360|G6350|B5|S|221704257895979|19425|ZCTA5 19425|69410219|573556|G6350|B5|S|23570|0
221404257895281|19342|ZCTA5 19342|50537672|102440|G6350|B5|S|221704257891222|19060|ZCTA5 19060|20026755|0|G6350|B5|S|1157544|0
221404257895281|19342|ZCTA5 19342|50537672|102440|G6350|B5|S|221704257891300|19063|ZCTA5 19063|65006866|1422862|G6350|B5|S|2897982|0
221404257895281|19342|ZCTA5 19342|50537672|102440|G6350|B5|S|221704257891761|19073|ZCTA5 19073|53167164|335277|G6350|B5|S|1140162|0
221404257895281|19342|ZCTA5 19342|50537672|102440|G6350|B5|S|221704257895050|19317|ZCTA5 19317|56554698|509930|G6350|B5|S|183700|0
221404257895281|19342|ZCTA5 19342|50537672|102440|G6350|B5|S|221704257895051|19319|ZCTA5 19319|1679055|625|G6350|B5|S|237375|0
221404257895281|19342|ZCTA5 19342|50537672|102440|G6350|B5|S|221704257895281|19342|ZCTA5 19342|51206199|112651|G6350|B5|S|44763031|102440
221404257895281|19342|ZCTA5 19342|50537672|102440|G6350|B5|S|221704257895460|19373|ZCTA5 19373|8328274|44078|G6350|B5|S|157878|0
221404257895290|19343|ZCTA5 19343|70213651|809071|G6350|B5|S|221704257895217|19335|ZCTA5 19335|112142615|3171608|G6350|B5|S|407928|117296
221404257895290|19343|ZCTA5 19343|70213651|809071|G6350|B5|S|221704257895290|19343|ZCTA5 19343|71426271|724285|G6350|B5|S|67747881|685935
221404257895290|19343|ZCTA5 19343|70213651|809071|G6350|B5|S|221704257895359|19344|ZCTA5 19344|85788482|1374926|G6350|B5|S|208237|2230
221404257895290|19343|ZCTA5 19343|70213651|809071|G6350|B5|S|221704257895979|19425|ZCTA5 19425|69410219|573556|G6350|B5|S|855969|0
221404257895290|19343|ZCTA5 19343|70213651|809071|G6350|B5|S|221704257897099|19520|ZCTA5 19520|97219658|1199904|G6350|B5|S|993636|3610
221404257895359|19344|ZCTA5 19344|84540812|1352379|G6350|B5|S|221704257879660|17555|ZCTA5 17555|85719766|370461|G6350|B5|S|815248|0
221404257895359|19344|ZCTA5 19344|84540812|1352379|G6350|B5|S|221704257895290|19343|ZCTA5 19343|71426271|724285|G6350|B5|S|1270734|14716
