OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|AREALAND_PART|AREAWATER_PART
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|||||||||2531296805|11613607
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477786|96001|ZCTA5 96001|187530398|3999177|G6350|B5|S|187530398|3999177
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477790|96002|ZCTA5 96002|79169658|1784789|G6350|B5|S|79169658|1784789
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477798|96003|ZCTA5 96003|287881061|17009143|G6350|B5|S|287881061|17009143
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477802|96007|ZCTA5 96007|317220074|4937566|G6350|B5|S|317220074|4937566
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477803|96008|ZCTA5 96008|160092236|5289777|G6350|B5|S|160092236|5289777
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477807|96011|ZCTA5 96011|300463519|1123916|G6350|B5|S|300463519|1123916
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477809|96013|ZCTA5 96013|397326512|7014935|G6350|B5|S|397326512|7014935
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477812|96016|ZCTA5 96016|110562129|1331121|G6350|B5|S|110562129|1331121
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477813|96017|ZCTA5 96017|241916540|498788|G6350|B5|S|241916540|498788
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477814|96019|ZCTA5 96019|50034033|3333134|G6350|B5|S|50034033|3333134
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477821|96022|ZCTA5 96022|643808118|1490837|G6350|B5|S|200843378|589097
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477825|96025|ZCTA5 96025|268053945|886506|G6350|B5|S|74450527|182678
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477828|96028|ZCTA5 96028|435598381|8954034|G6350|B5|S|435598381|8954034
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477834|96033|ZCTA5 96033|374894939|222274|G6350|B5|S|374894939|222274
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477841|96040|ZCTA5 96040|133401606|184247|G6350|B5|S|133401606|184247
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477846|96047|ZCTA5 96047|643055160|917523|G6350|B5|S|643055160|917523
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477853|96051|ZCTA5 96051|889485482|91738528|G6350|B5|S|889485482|91738528
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477857|96056|ZCTA5 96056|559643841|8653680|G6350|B5|S|183848129|4601786
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477861|96059|ZCTA5 96059|164550742|198788|G6350|B5|S|79266107|114747
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477864|96062|ZCTA5 96062|173847490|649282|G6350|B5|S|173847490|649282
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477874|96065|ZCTA5 96065|355015635|4462004|G6350|B5|S|355015635|4462004
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477877|96069|ZCTA5 96069|240518305|325754|G6350|B5|S|240518305|325754
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477878|96071|ZCTA5 96071|66781004|202325|G6350|B5|S|66781004|202325
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477879|96073|ZCTA5 96073|117135563|962952|G6350|B5|S|117135563|962952
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477882|96075|ZCTA5 96075|234883719|344799|G6350|B5|S|20872361|134388
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477884|96076|ZCTA5 96076|573345315|65312|G6350|B5|S|158419900|12583
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477889|96084|ZCTA5 96084|140538832|127217|G6350|B5|S|140538832|127217
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477894|96087|ZCTA5 96087|110639920|12670554|G6350|B5|S|110639920|12670554
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477897|96088|ZCTA5 96088|448109962|758744|G6350|B5|S|448109962|758744
217704486282091|0608900|Shasta County--Redding City PUMA|9778551576|186157964|G6120|S|221704258477906|96096|ZCTA5 96096|268335930|411294|G6350|B5|S|268335930|411294
217704486282577|0609501|Solano County (Southwest)--Vallejo & Benicia Cities PUMA|178509506|102675368|G6120|S|||||||||15274700|93277076
217704486282577|0609501|Solano County (Southwest)--Vallejo & Benicia Cities PUMA|178509506|102675368|G6120|S|221704258476690|94510|ZCTA5 94510|75560898|2780985|G6350|B5|S|70172863|2603876
217704486282577|0609501|Solano County (Southwest)--Vallejo & Benicia Cities PUMA|178509506|102675368|G6120|S|221704258476830|94589|ZCTA5 94589|14671849|329661|G6350|B5|S|14671849|329661
217704486282577|0609501|Solano County (Southwest)--Vallejo & Benicia Cities PUMA|178509506|102675368|G6120|S|221704258476832|94590|ZCTA5 94590|16996901|5672850|G6350|B5|S|16996901|5672850
217704486282577|0609501|Solano County (Southwest)--Vallejo & Benicia Cities PUMA|178509506|102675368|G6120|S|221704258476834|94591|ZCTA5 94591|54641331|141687|G6350|B5|S|40646745|98671
217704486282577|0609501|Solano County (Southwest)--Vallejo & Benicia Cities PUMA|178509506|102675368|G6120|S|221704258476835|94592|ZCTA5 94592|20746448|693234|G6350|B5|S|20746448|693234
217704486282614|0609502|Solano County (Central)--Fairfield & Suisun City Cities PUMA|543365528|83135069|G6120|S|||||||||73432393|62677194
217704486282614|0609502|Solano County (Central)--Fairfield & Suisun City Cities PUMA|543365528|83135069|G6120|S|221704258476680|94503|ZCTA5 94503|70015803|4160108|G6350|B5|S|23519275|151949
217704486282614|0609502|Solano County (Central)--Fairfield & Suisun City Cities PUMA|543365528|83135069|G6120|S|221704258476690|94510|ZCTA5 94510|75560898|2780985|G6350|B5|S|5388035|177109
217704486282614|0609502|Solano County (Central)--Fairfield & Suisun City Cities PUMA|543365528|83135069|G6120|S|221704258476724|94533|ZCTA5 94533|58341730|351351|G6350|B5|S|58112322|351351
217704486282614|0609502|Solano County (Central)--Fairfield & Suisun City Cities PUMA|543365528|83135069|G6120|S|221704258476728|94534|ZCTA5 94534|200843673|3356718|G6350|B5|S|197886646|3356401
217704486282614|0609502|Solano County (Central)--Fairfield & Suisun City Cities PUMA|543365528|83135069|G6120|S|221704258476729|94535|ZCTA5 94535|24870031|186948|G6350|B5|S|24870031|186948
217704486282614|0609502|Solano County (Central)--Fairfield & Suisun City Cities PUMA|543365528|83135069|G6120|S|221704258476822|94585|ZCTA5 94585|275032304|20893298|G6350|B5|S|147814903|16191101
217704486282614|0609502|Solano County (Central)--Fairfield & Suisun City Cities PUMA|543365528|83135069|G6120|S|221704258476834|94591|ZCTA5 94591|54641331|141687|G6350|B5|S|12341923|43016
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|||||||||0|51272
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258476694|94512|ZCTA5 94512|57516671|91320|G6350|B5|S|57516671|91320
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258476724|94533|ZCTA5 94533|58341730|351351|G6350|B5|S|229408|0
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258476728|94534|ZCTA5 94534|200843673|3356718|G6350|B5|S|2957027|317
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258476803|94571|ZCTA5 94571|282561819|34700517|G6350|B5|S|231484118|16122379
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258476822|94585|ZCTA5 94585|275032304|20893298|G6350|B5|S|127217401|4702197
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258477456|95612|ZCTA5 95612|164742638|9151120|G6350|B5|S|18700883|1935373
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258477460|95616|ZCTA5 95616|77324072|84521|G6350|B5|S|2481580|22765
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258477461|95618|ZCTA5 95618|83216799|121392|G6350|B5|S|18879183|79079
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258477465|95620|ZCTA5 95620|624878261|7471338|G6350|B5|S|473949730|6491779
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258477471|95625|ZCTA5 95625|2385482|0|G6350|B5|S|2385482|0
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258477560|95687|ZCTA5 95687|115401950|703521|G6350|B5|S|115401950|703521
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258477563|95688|ZCTA5 95688|238194910|946758|G6350|B5|S|238194910|946758
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258477567|95690|ZCTA5 95690|133628130|4966685|G6350|B5|S|48470218|1325208
217704486282607|0609503|Solano County (Northeast)--Vacaville & Dixon Cities PUMA|1406652649|32808919|G6120|S|221704258477576|95694|ZCTA5 95694|345284581|799206|G6350|B5|S|68784088|336951
217704486282514|0609702|Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities PUMA|344434583|7555813|G6120|S|||||||||0|3528759
217704486282514|0609702|Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities PUMA|344434583|7555813|G6120|S|221704258476903|94928|ZCTA5 94928|20061820|0|G6350|B5|S|20011026|0
217704486282514|0609702|Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities PUMA|344434583|7555813|G6120|S|221704258476909|94931|ZCTA5 94931|20034044|29015|G6350|B5|S|17698383|29015
217704486282514|0609702|Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities PUMA|344434583|7555813|G6120|S|221704258476925|94951|ZCTA5 94951|33293510|0|G6350|B5|S|33293510|0
217704486282514|0609702|Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities PUMA|344434583|7555813|G6120|S|221704258476927|94952|ZCTA5 94952|514155592|6514158|G6350|B5|S|76542961|1857113
217704486282514|0609702|Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities PUMA|344434583|7555813|G6120|S|221704258476928|94954|ZCTA5 94954|161037806|1726365|G6350|B5|S|140053017|1726365
217704486282514|0609702|Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities PUMA|344434583|7555813|G6120|S|221704258477262|95404|ZCTA5 95404|195248188|44762|G6350|B5|S|11156352|0
217704486282514|0609702|Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities PUMA|344434583|7555813|G6120|S|221704258477266|95407|ZCTA5 95407|55972248|0|G6350|B5|S|4375893|0
217704486282514|0609702|Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities PUMA|344434583|7555813|G6120|S|221704258477342|95476|ZCTA5 95476|279295055|1304367|G6350|B5|S|41303441|414561
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|||||||||11283|416815924
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258476697|94515|ZCTA5 94515|299221745|406236|G6350|B5|S|130942050|0
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258476897|94922|ZCTA5 94922|11289193|0|G6350|B5|S|11289193|0
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258476898|94923|ZCTA5 94923|49985724|9150472|G6350|B5|S|49985724|9150472
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258476909|94931|ZCTA5 94931|20034044|29015|G6350|B5|S|2335661|0
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258476927|94952|ZCTA5 94952|514155592|6514158|G6350|B5|S|172836661|703605
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258476938|94972|ZCTA5 94972|11813394|0|G6350|B5|S|11813394|0
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477258|95401|ZCTA5 95401|54141841|39627|G6350|B5|S|3700474|18053
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477261|95403|ZCTA5 95403|55789294|105674|G6350|B5|S|31883314|0
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477262|95404|ZCTA5 95404|195248188|44762|G6350|B5|S|16676489|0
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477270|95412|ZCTA5 95412|233929082|43803|G6350|B5|S|233929082|43803
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|2217026265990849|95419|ZCTA5 95419|167793|0|G6350|B5|S|167793|0
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477275|95421|ZCTA5 95421|371370404|189217|G6350|B5|S|371370404|189217
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477279|95425|ZCTA5 95425|496776028|10492092|G6350|B5|S|335538528|10405499
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477286|95430|ZCTA5 95430|615328|332938|G6350|B5|S|615328|332938
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477291|95436|ZCTA5 95436|55045746|724370|G6350|B5|S|55045746|724370
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477294|95439|ZCTA5 95439|6907053|0|G6350|B5|S|2190306|0
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477296|95441|ZCTA5 95441|407058703|9380942|G6350|B5|S|407058703|9380942
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477300|95444|ZCTA5 95444|811989|0|G6350|B5|S|811989|0
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477303|95446|ZCTA5 95446|80408137|440242|G6350|B5|S|80408137|440242
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477306|95448|ZCTA5 95448|478727875|2390503|G6350|B5|S|478727875|2390503
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477309|95450|ZCTA5 95450|96809301|1593348|G6350|B5|S|96809301|1593348
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477324|95462|ZCTA5 95462|9364823|335009|G6350|B5|S|9364823|335009
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477328|95465|ZCTA5 95465|124522911|754153|G6350|B5|S|124522911|754153
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477338|95471|ZCTA5 95471|9191496|0|G6350|B5|S|9191496|0
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477340|95472|ZCTA5 95472|181982910|105888|G6350|B5|S|176147188|105888
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|2217026265990857|95480|ZCTA5 95480|13962203|0|G6350|B5|S|13962203|0
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477350|95486|ZCTA5 95486|50165|0|G6350|B5|S|50165|0
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477356|95492|ZCTA5 95492|51249449|44081|G6350|B5|S|48174068|44081
2177029730288209|0609704|Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities PUMA|2915022202|453705606|G6120|S|221704258477359|95497|ZCTA5 95497|39461913|277559|G6350|B5|S|39461913|277559
2177029730288156|0609705|Sonoma County (Central)--Santa Rosa City (West) PUMA|123331488|21574|G6120|S|221704258476903|94928|ZCTA5 94928|20061820|0|G6350|B5|S|50794|0
2177029730288156|0609705|Sonoma County (Central)--Santa Rosa City (West) PUMA|123331488|21574|G6120|S|221704258477258|95401|ZCTA5 95401|54141841|39627|G6350|B5|S|48385009|21574
2177029730288156|0609705|Sonoma County (Central)--Santa Rosa City (West) PUMA|123331488|21574|G6120|S|221704258477261|95403|ZCTA5 95403|55789294|105674|G6350|B5|S|14362467|0
